set_id,lat,lon,station,strata_strate,day_jour,month_mois,year_année,season_saison,scientificName_Nom_scientifique,scientificNameID_Identifiant_du_nom_scientifique,total_count,tot_wt_g,shannon_index,species_count
2016.01.006,45.15677,-66.24365,6,subtidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,17.0,1208.0,2.1281189291578864,16
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,9.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,3.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,17.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Nephtys,urn:lsid:marinespecies.org:taxname:129370,31.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Eteone flava,urn:lsid:marinespecies.org:taxname:130613,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Phyllodoce,urn:lsid:marinespecies.org:taxname:129455,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,6.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,24.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,7.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,2.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Edotia triloba,urn:lsid:marinespecies.org:taxname:157885,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,115.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,2.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Thyasira flexuosa,urn:lsid:marinespecies.org:taxname:141662,2.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Yoldia sapotilla,urn:lsid:marinespecies.org:taxname:157007,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Ennucula tenuis,urn:lsid:marinespecies.org:taxname:140584,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,139.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Nuculidae,urn:lsid:marinespecies.org:taxname:204,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Periploma fragile,urn:lsid:marinespecies.org:taxname:156939,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Ilyanassa trivittata,urn:lsid:marinespecies.org:taxname:467492,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Margarites helicinus,urn:lsid:marinespecies.org:taxname:141821,1.0,3892.0,1.873079448912998,24
2016.01.007,45.15773,-66.23724,7,subtidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,11.0,3892.0,1.873079448912998,24
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,2.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,1.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,7.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Nephtys,urn:lsid:marinespecies.org:taxname:129370,4.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Nephtyidae,urn:lsid:marinespecies.org:taxname:956,3.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,1.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Spiophanes bombyx,urn:lsid:marinespecies.org:taxname:131187,1.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,1.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,14.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,13.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,35.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,52.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Nuculidae,urn:lsid:marinespecies.org:taxname:204,1.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Ilyanassa trivittata,urn:lsid:marinespecies.org:taxname:467492,1.0,5464.0,1.9034827824843663,15
2016.01.008,45.16041,-66.23427,8,subtidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,47.0,5464.0,1.9034827824843663,15
2016.01.009,45.16006,-66.24839,9,subtidal,25,1,2016,Winter,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,1.0,791.0,0.9830877585747856,4
2016.01.009,45.16006,-66.24839,9,subtidal,25,1,2016,Winter,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,2.0,791.0,0.9830877585747856,4
2016.01.009,45.16006,-66.24839,9,subtidal,25,1,2016,Winter,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,1.0,791.0,0.9830877585747856,4
2016.01.009,45.16006,-66.24839,9,subtidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,8.0,791.0,0.9830877585747856,4
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Manayunkia aestuarina,urn:lsid:marinespecies.org:taxname:130926,1.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Spiophanes bombyx,urn:lsid:marinespecies.org:taxname:131187,1.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,1.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,1.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,1.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,1.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Diastylis polita,urn:lsid:marinespecies.org:taxname:157815,1.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,2.0,541.0,1.9652370493802305,9
2016.01.010,45.15997,-66.25611,10,subtidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,5.0,541.0,1.9652370493802305,9
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,2.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,8.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,3.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Nephtys,urn:lsid:marinespecies.org:taxname:129370,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Pholoe,urn:lsid:marinespecies.org:taxname:129439,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,11.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Spiophanes bombyx,urn:lsid:marinespecies.org:taxname:131187,5.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Tharyx,urn:lsid:marinespecies.org:taxname:129249,2.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,3.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Capitella capitata,urn:lsid:marinespecies.org:taxname:129876,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,3.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Axiothella catenata,urn:lsid:marinespecies.org:taxname:130275,9.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,3.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,21.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,117.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Diastylis polita,urn:lsid:marinespecies.org:taxname:157815,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Edotia triloba,urn:lsid:marinespecies.org:taxname:157885,2.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,4.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Mytilus edulis,urn:lsid:marinespecies.org:taxname:140480,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,7.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Solemya,urn:lsid:marinespecies.org:taxname:138514,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Ilyanassa trivittata,urn:lsid:marinespecies.org:taxname:467492,1.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,50.0,1784.0,2.041421442835152,28
2016.01.011,45.15818,-66.26277,11,intertidal,25,1,2016,Winter,Phoronis,urn:lsid:marinespecies.org:taxname:128545,1.0,1784.0,2.041421442835152,28
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,1.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,3.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Phyllodoce arenae,urn:lsid:marinespecies.org:taxname:157530,1.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Phyllodoce mucosa,urn:lsid:marinespecies.org:taxname:334512,3.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,60.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Spiophanes bombyx,urn:lsid:marinespecies.org:taxname:131187,17.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,2.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,1.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,6.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Axiothella catenata,urn:lsid:marinespecies.org:taxname:130275,36.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Maldanidae,urn:lsid:marinespecies.org:taxname:923,2.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,23.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,1.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,2.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,11.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Nuculidae,urn:lsid:marinespecies.org:taxname:204,3.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Ilyanassa trivittata,urn:lsid:marinespecies.org:taxname:467492,1.0,1494.0,2.116677637920702,18
2016.01.012,45.16069,-66.26356,12,intertidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,33.0,1494.0,2.116677637920702,18
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Parougia caeca,urn:lsid:marinespecies.org:taxname:130036,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Ninoe nigripes,urn:lsid:marinespecies.org:taxname:130255,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Scoletoma laurentiana,urn:lsid:marinespecies.org:taxname:1491000,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Glycera capitata,urn:lsid:marinespecies.org:taxname:130118,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,4.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Nephtys incisa,urn:lsid:marinespecies.org:taxname:130362,2.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Nephtys,urn:lsid:marinespecies.org:taxname:129370,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Nereis grayi,urn:lsid:marinespecies.org:taxname:157503,2.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Eteone flava,urn:lsid:marinespecies.org:taxname:130613,2.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Phyllodoce mucosa,urn:lsid:marinespecies.org:taxname:334512,6.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Sthenelais limicola,urn:lsid:marinespecies.org:taxname:131077,2.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Parexogone hebes,urn:lsid:marinespecies.org:taxname:757970,45.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,218.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Spiophanes bombyx,urn:lsid:marinespecies.org:taxname:131187,95.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Tharyx,urn:lsid:marinespecies.org:taxname:129249,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Kirkegaardia,urn:lsid:marinespecies.org:taxname:884676,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,21.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Terebellidae,urn:lsid:marinespecies.org:taxname:982,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Axiothella catenata,urn:lsid:marinespecies.org:taxname:130275,147.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,4.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,10.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,233.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,2.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Paraonis fulgens,urn:lsid:marinespecies.org:taxname:146932,2.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,4.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Balanomorpha,urn:lsid:marinespecies.org:taxname:106039,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Ameritella agilis,urn:lsid:marinespecies.org:taxname:878476,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,6.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Nuculidae,urn:lsid:marinespecies.org:taxname:204,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Arctica islandica,urn:lsid:marinespecies.org:taxname:138802,1.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,592.0,5010.0,1.8038426216853556,34
2016.01.013,45.17071,-66.2431,13,intertidal,25,1,2016,Winter,Phoronis,urn:lsid:marinespecies.org:taxname:128545,1.0,5010.0,1.8038426216853556,34
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,2.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,14.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,8.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,204.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Spiophanes bombyx,urn:lsid:marinespecies.org:taxname:131187,12.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,14.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Spionidae,urn:lsid:marinespecies.org:taxname:913,4.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Cirratulidae,urn:lsid:marinespecies.org:taxname:919,6.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,6.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Axiothella catenata,urn:lsid:marinespecies.org:taxname:130275,64.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Orbiniidae,urn:lsid:marinespecies.org:taxname:902,22.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Scoloplos armiger,urn:lsid:marinespecies.org:taxname:130537,14.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Aricidea (Acmira) catherinae,urn:lsid:marinespecies.org:taxname:333034,36.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Levinsenia gracilis,urn:lsid:marinespecies.org:taxname:130578,4.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Diptera,urn:lsid:marinespecies.org:taxname:118088,4.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Chiridotea tuftsii,urn:lsid:marinespecies.org:taxname:119031,2.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,2.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Kinorhyncha,urn:lsid:marinespecies.org:taxname:101060,2.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Nucula proxima,urn:lsid:marinespecies.org:taxname:156916,6.0,5373.0,2.015520851596899,20
2016.01.014,45.17364,-66.24345,14,intertidal,25,1,2016,Winter,Nematoda,urn:lsid:marinespecies.org:taxname:799,132.0,5373.0,2.015520851596899,20
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Micronephthys cornuta,urn:lsid:marinespecies.org:taxname:869884,1.0,2696.0,1.686366591828501,14
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Nephtys ciliata,urn:lsid:marinespecies.org:taxname:130356,3.0,2696.0,1.686366591828501,14
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Nephtys,urn:lsid:marinespecies.org:taxname:129370,3.0,2696.0,1.686366591828501,14
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Pygospio elegans,urn:lsid:marinespecies.org:taxname:131170,42.0,2696.0,1.686366591828501,14
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Streblospio benedicti,urn:lsid:marinespecies.org:taxname:131191,4.0,2696.0,1.686366591828501,14
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Sternaspis scutata,urn:lsid:marinespecies.org:taxname:131242,1.0,2696.0,1.686366591828501,14
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Cossura longocirrata,urn:lsid:marinespecies.org:taxname:129984,3.0,2696.0,1.686366591828501,14
2016.01.015,45.17649,-66.24634,15,intertidal,25,1,2016,Winter,Axiothella catenata,urn:lsid:marinespecies.org:taxname:130275,3.0,2696.0,1.686366591828501,14
