set_id,lat,lon,station,strata_strate,day_jour,month_mois,year_année,season_saison,scientificName_Nom_scientifique,scientificNameID_Identifiant_du_nom_scientifique,total_count,tot_wt_g
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,5,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,114,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,8,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,899
2016.12.028,45.16914,-66.24164,28,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,15,899
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,12,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,13,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.029,45.1668,-66.24186,29,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1497
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,7,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,22,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,6,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2016.12.030,45.16758,-66.24238,30,channel,2,12,2016,Autumn,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,1741
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,700
2017.02.001,45.1589,-66.26408,1,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,18,700
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,5,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,338,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2176
2017.02.002,45.16162,-66.26668,2,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,16,2176
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,11,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,208,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,15,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,928,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,11,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,2258
2017.02.003,45.17799,-66.24874,3,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,59,2258
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2544,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,520,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,10,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,208,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2160,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,36,3196
2017.02.004,45.18042,-66.25159,4,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,584,3196
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,262
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,262
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,262
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,8,262
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,262
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,262
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,262
2017.02.005,45.18435,-66.2484,5,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,11,262
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1160,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,10,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,244,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,7,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,98,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1904,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,110,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,17,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,9,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,8,4856
2017.02.006,45.17991,-66.2406,6,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,528,4856
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,76,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,15,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,9,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,117,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,31,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,124,4526
2017.02.007,45.17903,-66.2379,7,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4526
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,6,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,428,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,45,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,120,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,15,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,824,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,46,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,6,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,576,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4034
2017.02.008,45.17426,-66.23551,8,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,244,4034
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,36,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,118,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,22,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,54,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,868,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,16,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,5,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1008,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,5,4278
2017.02.009,45.17022,-66.23698,9,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,236,4278
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,29,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,6,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,10,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,17,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,7,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,25,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1080,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,5,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,1,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,5,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,3,3972
2017.02.010,45.16969,-66.23432,10,intertidal,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,308,3972
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,16,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,10,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,12,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,4,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,12,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,8,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,6,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,112,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,34,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,186,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,10,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,180,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,28,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,2,3012
2017.02.011,45.16877,-66.24135,11,channel,23,2,2017,Winter,Nereis,urn:lsid:marinespecies.org:taxname:129379,6,3012
